t[min],CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH20,CH4_T_Sensirion,CH4_RH_Sensirion,CH7_T_Sensirion,CH7_RH_Sensirion,CH9_T_Sensirion,CH9_RH_Sensirion,CH10_T_Sensirion,CH10_RH_Sensirion,w_clothes_ideal+noise[g],w_clothes_ideal+noise[%],,,
4.266666667,42.15,40.9,38.65,42.05,48,47,53.35,87.9,72.05,61.25,38.25,39.35,22.3,41.088731,75.759518,53.310826,38.693828,71.872282,81.193256,60.563439,100,622.1880605,4.219105613,,,
4.3,42.2,40.95,38.7,42.05,48.05,47.1,53.4,88.5,71.9,61.25,38.2,39.4,22.55,41.16083,75.306325,53.3402,38.464942,71.517128,81.24361,60.688945,100,622.9269399,4.342871007,,,
4.333333333,42.35,41,38.75,42,48.1,47.15,53.55,89.5,72.1,61.3,38.25,39.45,22.65,41.259632,74.81651,53.409628,38.486305,71.477073,83.83154,60.675593,100,622.8622437,4.332034128,,,
4.366666667,42.25,41.05,38.8,42.05,48.2,47.1,53.6,89.3,72.55,61.35,38.25,39.5,22.9,41.414511,74.517433,53.439002,38.344396,71.717403,81.309224,60.704967,100,621.7488676,4.145538965,,,
4.4,42.45,41.1,38.85,42.25,48.3,47.25,53.75,89.2,72.65,61.35,38.2,39.5,22.9,41.556039,74.129854,53.596551,38.300145,72.497139,83.479057,60.688945,100,622.9986846,4.354888543,,,
4.433333333,42.45,41.25,38.9,42.3,48.2,47.25,53.85,89.1,72.45,61.4,38.35,39.55,22.85,41.40116,73.817044,53.695354,38.092622,72.595941,82.270542,60.688945,100,623.1976717,4.388219722,,,
4.466666667,42.55,41.3,38.95,42.35,48.15,47.3,53.95,88.45,72.45,61.4,38.3,39.55,23,41.430533,73.946746,53.764782,37.938506,72.595941,80.250248,60.803769,100,621.0176449,4.023056099,,,
4.5,42.6,41.4,39,42.65,48.35,47.2,54,88.6,72.2,61.5,38.45,39.6,22.95,41.542687,73.763638,53.794156,37.854582,72.18471,81.359579,60.803769,100,622.2463319,4.228866321,,,
4.533333333,42.65,41.5,39.05,42.55,48.2,47.45,54,88.85,72.25,61.45,38.25,39.6,23.1,41.585412,73.60647,53.764782,37.850004,72.085908,82.914473,60.859846,100,621.8209982,4.157621136,,,
4.566666667,42.7,41.5,39.1,42.45,48.3,47.35,54.15,88.5,72.5,61.6,38.25,39.6,23.25,41.598764,73.534752,53.836881,37.772183,72.312886,82.914473,60.931945,100,621.8393419,4.160693778,,,
4.6,42.7,41.55,39.15,42.45,48.4,47.55,54.2,89.1,72.8,61.5,38.4,39.6,23,41.612116,73.516442,53.919661,37.732509,72.368963,81.9028,60.902571,100,620.9057815,4.004318506,,,
4.633333333,42.7,41.65,39.2,42.55,48.5,47.5,54.25,89.1,72.55,61.6,38.35,39.65,22.9,41.556039,73.50576,54.007782,37.654688,72.553216,84.605173,60.988022,100,622.3448237,4.245364111,,,
4.666666667,42.7,41.65,39.25,42.7,48.5,47.55,54.35,89.25,72.55,61.7,38.5,39.65,22.95,41.556039,73.652247,54.106584,37.491417,72.793545,86.124971,60.945296,100,621.9381735,4.177248491,,,
4.7,42.8,41.8,39.3,42.6,48.35,47.55,54.5,89.65,72.6,61.75,38.5,39.7,22.5,41.713588,73.580529,54.248112,37.254902,72.809567,85.136187,61.100175,100,620.9725094,4.015495705,,,
4.733333333,42.85,41.8,39.35,42.75,48.5,47.55,54.5,89.7,72.7,61.8,38.5,39.75,22.2,41.799039,73.067826,54.23209,37.1252,72.539864,81.847868,61.169604,100,621.345067,4.077900665,,,
4.766666667,42.95,41.9,39.4,42.85,48.55,47.55,54.55,89.55,73.05,61.8,38.4,39.75,21.85,41.868467,72.956435,54.205386,37.193866,72.296864,78.84947,61.169604,100,620.4937695,3.935304778,,,
4.8,42.95,41.95,39.45,42.95,48.65,47.6,54.7,89.4,73.85,61.8,38.45,39.8,22,41.897841,72.805371,54.274815,37.199969,72.764172,84.522774,61.188296,100,621.2162034,4.056315478,,,
4.833333333,43,42,39.55,42.95,48.65,47.6,54.75,89.55,74,61.8,38.45,39.8,22.5,41.855116,72.765698,54.346914,37.030594,73.247501,82.151522,61.156252,100,620.8526299,3.995415399,,,
4.866666667,43.1,42.05,39.55,43.05,48.8,47.65,54.8,90.15,73.5,61.75,38.45,39.8,22.5,41.980621,72.655833,54.346914,37.148089,73.431754,82.777142,61.142901,100,621.088714,4.034960465,,,
4.9,43.15,42.1,39.6,43,48.8,47.6,54.9,91.05,73.45,61.8,38.45,39.85,22.65,41.967269,72.434577,54.461738,37.058061,73.346304,80.941482,61.142901,100,621.9973342,4.187158155,,,
4.933333333,43.05,42.1,39.7,43.1,48.95,47.65,54.95,90.7,73.25,61.8,38.45,39.9,22.8,42.194247,72.280461,54.504463,36.916152,73.220798,80.59968,61.244373,100,620.7530177,3.978729941,,,
4.966666667,43.15,42.1,39.75,43.1,49,47.75,54.85,91,73.2,61.9,38.45,39.9,23,42.223621,72.079042,54.419013,36.966506,72.99382,78.507668,61.340505,100,619.7354047,3.808275488,,,
5,43.2,42.15,39.8,43.15,49.1,47.7,55,91.25,73.65,61.9,38.55,39.95,22.75,42.194247,71.697566,54.488441,36.987869,72.895018,77.161822,61.369879,100,620.6424012,3.960201213,,,
5.033333333,43.3,42.25,39.85,43.15,49.1,47.85,55.05,90.75,73.75,61.9,38.65,39.95,22.85,42.223621,71.6701,54.531167,37.00618,72.838941,77.935454,61.356527,100,620.8275814,3.991219658,,,
5.066666667,43.35,42.35,39.9,43.25,49.2,47.95,55.1,90.95,73.85,61.9,38.65,39.95,23,42.194247,71.738766,54.587243,36.983291,73.418402,80.680552,61.369879,100,621.7598061,4.147371201,,,
5.1,43.4,42.45,40,43.2,49.2,47.9,55.15,90.95,73.55,61.95,38.55,40,22.95,42.167544,71.807431,54.616617,36.911574,73.303578,80.222782,61.369879,100,621.1230552,4.040712758,,,
5.133333333,43.45,42.45,40.05,43.4,49.15,47.9,55.25,91.2,73.45,62.05,38.5,40.05,22.7,42.29305,71.758602,54.64332,36.884108,73.362325,79.673457,61.482033,100,620.573051,3.948584757,,,
5.166666667,43.45,42.45,40.1,43.5,49.1,48,55.25,91.2,73.55,62.15,38.35,40.05,22.65,42.322423,71.607538,54.659342,36.742199,73.263523,81.547265,61.538109,100,619.8470802,3.826981604,,,
5.2,43.55,42.5,40.15,43.4,49.1,48.2,55.3,90.75,73.55,62.15,38.25,40.05,22.55,42.306401,71.511406,54.702068,36.861219,73.3196,80.759899,61.567483,100,621.2778956,4.066649173,,,
5.233333333,43.6,42.6,40.2,43.4,49.1,48.15,55.25,90.9,73.65,62.15,38.35,40.1,22.65,42.434577,71.589227,54.728771,36.87953,73.418402,81.725795,61.567483,100,619.1731669,3.7140983,,,
5.266666667,43.55,42.6,40.25,43.4,49.35,48.15,55.35,90.75,74.25,62.1,38.15,40.1,22.75,42.46128,71.235218,54.843595,36.801709,73.586633,81.12459,61.567483,100,619.6488471,3.793776728,,,
5.3,43.6,42.65,40.3,43.5,49.4,48.2,55.35,91.5,74.2,62.1,38.2,40.1,22.85,42.573434,71.049058,54.843595,36.774243,73.786908,84.466316,61.495384,100,621.0780481,4.033173886,,,
5.333333333,43.55,42.7,40.4,43.55,49.45,48.1,55.35,90.9,73.95,62.15,38.5,40.2,22.8,42.573434,70.852216,54.915694,36.691844,73.925765,84.644846,61.596857,100,619.0880111,3.699834356,,,
5.366666667,43.6,42.8,40.45,43.75,49.55,48,55.45,91.45,73.8,62.2,38.4,40.2,22.95,42.827115,70.704204,55.041199,36.571298,73.899062,83.472953,61.682307,100,620.1953301,3.885314918,,,
5.4,43.8,42.85,40.5,43.6,49.55,48.25,55.6,92.15,73.7,62.35,38.35,40.2,22.9,42.589456,70.479896,55.12665,36.311894,73.573281,81.326009,61.738384,100,620.0888366,3.86747682,,,
5.433333333,43.75,42.85,40.55,43.55,49.55,48.15,55.65,92,73.9,62.35,38.45,40.25,22.85,42.616159,70.772869,55.12665,36.296635,73.207446,77.198444,61.765087,100,619.1547612,3.711015283,,,
5.466666667,43.75,42.85,40.6,43.55,49.55,48.3,55.55,91.4,74.1,62.5,38.4,40.25,22.9,42.501335,70.836957,55.057221,36.456855,73.132677,80.218204,61.794461,100,620.2113279,3.887994626,,,
5.5,43.85,43,40.7,43.7,49.6,48.4,55.65,91.1,74.65,62.4,38.3,40.3,22.65,42.658885,70.901045,55.182727,36.38056,73.800259,78.062104,61.794461,100,620.0027329,3.85305408,,,
5.533333333,43.9,43.05,40.75,43.7,49.8,48.2,55.7,91.4,74.3,62.5,38.1,40.3,22.7,42.744335,70.786603,55.310903,36.311894,73.701457,80.402838,61.906615,100,620.1959128,3.885412529,,,
5.566666667,43.9,43.1,40.75,43.65,49.7,48.2,55.8,92.1,74.1,62.45,38.15,40.35,22.8,42.78706,70.55314,55.425727,36.16846,73.701457,80.213626,61.86389,100,620.0190088,3.855780368,,,
5.6,43.95,43.1,40.85,43.8,49.8,48.4,56,92.1,73.75,62.55,38.35,40.35,22.25,42.971313,70.260166,55.623331,35.779355,73.616007,79.664302,62.021439,100,619.9018594,3.836157346,,,
5.633333333,44,43.1,40.9,43.8,49.85,48.4,55.95,92,73.7,62.6,38.3,40.35,22.6,43.11284,69.7673,55.636683,35.655756,73.487831,81.025406,62.005417,100,620.1164332,3.872099359,,,
5.666666667,44,43.15,40.95,43.95,49.95,48.5,55.9,91.95,73.9,62.55,38.4,40.4,22.45,43.251698,69.277485,55.623331,35.794614,73.418402,80.822461,61.962692,100,619.446974,3.759962149,,,
5.7,44.05,43.25,41,44,49.9,48.55,55.95,92.05,74.25,62.55,38.5,40.45,22.6,43.251698,68.979934,55.636683,35.812924,73.389029,82.46128,62.021439,100,619.4601274,3.7621654,,,
5.733333333,44.1,43.35,41.05,44.15,50.1,48.45,56,91.8,74.4,62.6,38.4,40.45,22.6,43.35317,68.744945,55.751507,35.761044,73.530556,81.007095,62.005417,100,619.8030594,3.819607935,,,
5.766666667,44.25,43.3,41.1,44.1,50.1,48.4,56.1,91.65,74.2,62.6,38.3,40.5,22.8,43.35317,68.700694,55.919738,35.463493,73.826963,84.412909,62.077516,100,619.2635791,3.729242738,,,
5.8,44.25,43.35,41.2,44.15,50.2,48.5,56.15,91.75,74.4,62.65,38.4,40.5,23.05,43.382544,68.561837,55.962463,35.2636,73.941787,81.275654,62.005417,100,617.6437012,3.457906407,,,
5.833333333,44.3,43.4,41.25,44.05,50.2,48.5,56.2,92.05,74.1,62.75,38.35,40.5,22.85,43.409247,68.567941,56.061265,35.179675,73.701457,80.511177,62.120241,100,620.6710482,3.964999694,,,
5.866666667,44.35,43.5,41.3,44.2,50.25,48.65,56.2,91.85,74,62.75,38.5,40.5,23.05,43.438621,68.451972,56.093309,35.149157,73.514534,81.789883,62.149615,100,618.3486633,3.575990497,,,
5.9,44.45,43.6,41.35,44.3,50.3,48.7,56.25,92.85,74.4,62.85,38.55,40.55,23.3,43.438621,68.284123,56.034562,35.239185,73.64538,82.311742,62.176318,100,619.1721257,3.713923911,,,
5.933333333,44.4,43.65,41.4,44.3,50.25,48.75,56.4,92.95,75,62.75,38.95,40.6,23.3,43.409247,68.334478,56.136034,35.199512,73.925765,81.11696,62.205692,100,618.3718185,3.579869095,,,
5.966666667,44.6,43.75,41.45,44.35,50.4,48.8,56.45,92.25,74.75,62.85,38.75,40.65,23.05,43.564126,68.398566,56.218814,35.051499,74.29427,83.083848,62.245747,100,619.0657299,3.696102163,,,
6,44.5,43.85,41.5,44.35,50.35,48.75,56.45,92.5,74.35,62.85,38.9,40.65,22.9,43.508049,68.122377,56.248188,34.914168,74.280919,83.582818,62.261769,100,618.6061253,3.61911646,,,
6.033333333,44.55,43.85,41.55,44.35,50.35,48.7,56.5,92.8,74.4,62.95,39.1,40.65,22.6,43.649577,68.163577,56.290913,34.837873,74.21149,81.271077,62.304494,100,617.8179895,3.48710041,,,
6.066666667,44.65,44,41.6,44.5,50.4,48.8,56.5,92.6,74.15,63.05,39,40.7,22.65,43.67628,67.913329,56.389715,34.627298,73.856336,78.690776,62.416648,100,618.5520835,3.610064242,,,
6.1,44.65,44.1,41.65,44.55,50.4,48.9,56.6,93.35,74.35,63,38.9,40.75,22.7,43.764401,67.707332,56.403067,34.659342,73.501183,79.313344,62.446021,100,618.8939441,3.667327317,,,
6.133333333,44.7,44.05,41.7,44.6,50.4,48.95,56.65,93.6,74.6,63,38.7,40.75,22.75,43.876555,67.583734,56.389715,34.818036,73.658732,84.553292,62.387274,100,620.3818346,3.916555217,,,
6.166666667,44.75,44,41.75,44.7,50.55,49.05,56.7,93.55,75.05,62.95,38.7,40.75,22.45,44.08751,67.158007,56.501869,34.685283,74.139391,80.068666,62.416648,100,618.4787368,3.597778361,,,
6.2,44.8,44,41.75,44.7,50.55,48.9,56.7,93,74.85,63,38.5,40.75,22.3,43.91928,66.872663,56.603342,34.489967,74.280919,80.411994,62.416648,100,618.8447205,3.659082158,,,
6.233333333,44.8,44,41.85,44.6,50.5,49.05,56.85,92.95,74.75,63,38.65,40.8,22.35,43.820478,67.185473,56.67277,34.448768,74.494545,78.525978,62.416648,100,618.9256972,3.67264609,,,
6.266666667,44.8,44.15,41.95,44.65,50.45,49.05,56.9,93.6,74.4,63.1,38.7,40.8,22.55,43.5935,67.464714,56.67277,34.355688,74.29427,78.66331,62.51812,100,617.99108,3.516093797,,,
6.3,44.65,44.2,41.95,44.75,50.5,49.15,56.95,93.75,74.15,63.1,38.6,40.8,22.6,43.777752,67.721065,56.728847,34.297704,73.984512,80.497444,62.558175,100,618.1559747,3.54371436,,,
6.333333333,44.75,44.2,42,44.85,50.55,49.3,56.95,93.3,74.45,63.15,38.65,40.85,22.9,43.863203,67.592889,56.744869,34.329747,74.027237,80.77821,62.558175,100,618.0761566,3.530344488,,,
6.366666667,44.8,44.25,42.05,45,50.6,49.3,57,93.4,74.75,63.2,38.6,40.85,22.55,43.962005,67.290761,56.744869,34.361791,74.12604,81.770047,62.630274,100,618.6380539,3.624464635,,,
6.4,44.85,44.25,42.1,44.85,50.55,49.15,57.05,93.5,74.8,63.2,38.9,40.9,22.65,43.863203,67.371633,56.814298,34.2916,74.280919,82.534524,62.614252,100,618.2859013,3.565477605,,,
6.433333333,44.85,44.3,42.2,44.95,50.75,49.15,57.15,93.6,74.6,63.2,38.8,40.9,22.4,43.948653,67.464714,56.899748,34.187839,74.523919,83.170825,62.643626,100,617.6069925,3.45175754,,,
6.466666667,44.9,44.3,42.25,44.9,50.65,49.25,57.3,93.05,74.7,63.3,38.75,40.95,22.3,43.889906,67.243458,57.070649,34.013886,74.761578,84.032959,62.713054,100,617.7968849,3.483565315,,,
6.5,44.95,44.4,42.3,45,50.7,49.3,57.4,92.9,74.6,63.45,38.8,40.95,22.55,43.988708,67.318227,57.057298,33.856718,74.649424,82.117952,62.755779,100,618.1626849,3.544838346,,,
6.533333333,45.1,44.4,42.35,45,50.6,49.4,57.4,93.75,74.7,63.45,38.85,41,22.75,43.962005,67.280079,57.027924,33.870451,74.323644,78.739605,62.811856,100,617.4171254,3.419953999,,,
6.566666667,45.05,44.4,42.4,45.05,50.65,49.45,57.4,92.85,75.3,63.4,38.9,41.05,22.85,44.132906,67.124437,57.027924,34.041352,74.310292,80.215152,62.755779,100,617.4984928,3.433583379,,,
6.6,45.1,44.45,42.45,45.1,50.6,49.4,57.55,93.4,76.1,63.35,39.15,41.05,23,44.00473,66.868086,57.113375,33.97116,74.748226,81.179522,62.729076,100,617.7455856,3.474972464,,,
6.633333333,45.15,44.5,42.5,44.9,50.7,49.45,57.55,93.3,75.8,63.35,39.2,41.05,22.85,43.932631,67.075608,57.126726,33.879606,75.162127,83.729305,62.686351,100,620.0073041,3.853819783,,,
6.666666667,45.2,44.5,42.55,45.05,50.95,49.35,57.55,93.65,75.65,63.35,39.1,41.1,22.7,44.106203,67.087816,57.140078,33.943694,75.231556,80.158694,62.670329,100,617.6041035,3.451273624,,,
6.7,45.25,44.55,42.6,45.2,50.9,49.4,57.55,93.6,75.3,63.35,38.85,41.1,22.95,44.202335,66.881819,57.1561,33.958953,75.175479,80.5066,62.742428,100,618.1667503,3.545519309,,,
6.733333333,45.25,44.55,42.65,45.1,50.9,49.3,57.6,93.85,75.15,63.4,39,41.1,23,44.16228,66.684977,57.113375,33.893339,74.948501,78.025483,62.798505,100,617.5122048,3.435880206,,,
6.766666667,45.3,44.55,42.65,45.15,50.95,49.45,57.65,94,75.25,63.45,38.85,41.1,22.9,44.175631,66.643778,57.169451,33.94522,74.649424,75.251392,62.811856,100,617.7026167,3.467774986,,,
6.8,45.45,44.7,42.75,45.1,50.85,49.5,57.75,93.75,75.45,63.45,38.75,41.15,23.05,44.16228,66.753643,57.196155,33.948272,74.606699,78.103304,62.84123,100,616.9846992,3.347520807,,,
6.833333333,45.5,44.75,42.8,45.3,51.05,49.45,57.65,93.25,75.7,63.4,38.75,41.2,23.1,44.231708,66.689555,57.1561,33.989471,74.806973,76.505684,62.825208,100,617.466715,3.428260471,,,
6.866666667,45.5,44.8,42.85,45.45,51.2,49.5,57.75,93.6,75.4,63.4,38.7,41.2,23.2,44.343862,66.475929,57.252232,33.998627,74.876402,80.30518,62.785153,100,617.7054251,3.468245417,,,
6.9,45.4,44.75,42.9,45.5,51.2,49.5,57.8,93.8,75.2,63.45,38.8,41.2,23.1,44.429313,66.338598,57.294957,33.939117,74.905776,78.675517,62.811856,100,617.0037126,3.350705624,,,
6.933333333,45.4,44.75,42.95,45.55,51.05,49.5,57.85,93.9,74.95,63.5,38.85,41.25,23.05,44.33051,66.196689,57.310979,33.861295,74.892424,79.591058,62.92668,100,617.6980613,3.467011939,,,
6.966666667,45.5,44.8,43,45.7,51.2,49.6,57.8,93.9,75.1,63.7,38.7,41.25,22.95,44.413291,66.013581,57.23888,33.778897,74.86305,79.801633,63.025483,100,616.4602417,3.259671973,,,
7,45.55,44.9,43.1,45.6,51.2,49.65,57.85,94.05,75.05,63.6,38.6,41.25,23,44.472038,65.83505,57.268254,33.936065,74.86305,79.395743,62.998779,100,618.0202765,3.520984335,,,
7.033333333,45.5,44.9,43.15,45.6,51.15,49.7,57.8,94.8,75.6,63.65,38.5,41.25,22.95,44.544137,65.792325,57.337682,33.897917,75.031281,83.81323,62.998779,100,617.9793024,3.514121011,,,
7.066666667,45.65,45,43.2,45.6,51.3,49.55,57.85,94.8,75.85,63.6,38.55,41.3,23.1,44.626917,65.74197,57.369726,33.853666,75.260929,81.966888,62.940032,100,616.8982109,3.333033658,,,
7.1,45.7,45,43.25,45.6,51.35,49.5,57.85,94.65,75.6,63.5,38.75,41.3,23.25,44.557488,65.583276,57.412451,33.88571,75.442512,82.879377,62.982757,100,616.730277,3.304904016,,,
7.133333333,45.7,45,43.25,45.45,51.3,49.7,57.85,94.9,75.65,63.65,39.1,41.35,22.45,44.429313,65.572595,57.508583,33.785,75.541314,82.191196,62.982757,100,616.5411734,3.273228383,,,
7.166666667,45.7,45.05,43.3,45.5,51.4,49.55,57.95,94.45,75.2,63.75,39.05,41.35,22.2,44.514763,65.911345,57.607385,33.542382,75.415808,81.560998,63.137636,100,616.4780049,3.262647385,,,
7.2,45.8,45.1,43.4,45.8,51.55,49.75,58.05,93.8,75.2,63.75,38.85,41.4,22.55,44.741741,65.629053,57.594034,33.496605,75.017929,77.553979,63.16701,100,616.8963065,3.332714653,,,
7.233333333,45.85,45.15,43.4,45.75,51.35,49.9,58.05,94.9,75.3,63.8,39.15,41.4,22.75,44.613565,65.404746,57.537957,33.710231,74.705501,77.454795,63.193713,100,616.5257986,3.270653037,,,
7.266666667,45.9,45.2,43.45,45.8,51.45,49.95,58.05,95.5,75.9,63.8,39.05,41.45,22.85,44.600214,65.537499,57.551308,33.835355,74.7776,76.850538,63.236439,100,615.9212965,3.169396403,,,
7.3,45.9,45.25,43.5,45.8,51.45,49.95,58.1,94.8,76.05,63.85,39.05,41.45,23.1,44.656291,65.61532,57.623407,33.73312,75.274281,79.055467,63.265812,100,617.2815616,3.397246499,,,
7.333333333,45.95,45.3,43.55,45.9,51.45,49.95,58.25,94.85,75.6,63.85,38.85,41.5,23.15,44.685664,65.619898,57.80766,33.514916,75.231556,78.977646,63.193713,100,615.9679574,3.177212296,,,
7.366666667,46,45.3,43.6,46.05,51.5,49.95,58.3,95,75.4,63.95,38.8,41.5,22.85,44.81117,65.386435,57.935836,33.321126,75.287633,78.268101,63.351263,100,617.4732471,3.429354621,,,
7.4,46,45.3,43.65,46,51.5,50.05,58.3,95.05,75,64.05,38.9,41.5,22.65,44.925994,65.162127,57.922484,33.084611,75.087358,78.991379,63.393988,100,615.164592,3.042645234,,,
7.433333333,46.1,45.35,43.7,46.05,51.45,50.1,58.3,94.1,75.1,64,38.9,41.55,22.7,44.699016,65.069047,57.879759,33.235676,74.932479,80.421149,63.351263,100,616.9727622,3.345521312,,,
7.466666667,46.15,45.45,43.75,46.1,51.6,50.25,58.35,95.2,75.25,63.95,39,41.55,22.65,44.837873,65.212482,57.962539,33.258564,74.961852,79.948119,63.324559,100,617.2071031,3.384774382,,,
7.5,46.15,45.45,43.8,46.05,51.7,50.25,58.35,94.7,75.55,63.9,38.8,41.55,22.4,44.867247,65.207904,58.005264,33.247883,74.892424,79.697871,63.324559,100,615.9362188,3.171895949,,,
7.533333333,46.1,45.45,43.8,46.05,51.9,50.1,58.45,94.4,75.55,63.95,38.85,41.55,22.35,45.038148,64.940871,58.13344,33.119707,75.162127,82.247654,63.423362,100,616.6384492,3.289522481,,,
7.566666667,46.25,45.55,43.9,46.1,51.8,50.1,58.5,94.75,75.45,64,39,41.6,22.5,45.024796,64.670787,58.189517,32.965591,75.42916,82.243076,63.324559,100,616.7450351,3.307376062,,,
7.6,46.35,45.7,43.9,46.2,51.85,50.05,58.5,95.1,75.45,64.05,38.85,41.65,22.8,45.067521,64.766918,58.117418,32.991531,75.386435,79.418631,63.436713,100,615.9786063,3.178996026,,,
7.633333333,46.25,45.7,43.95,46.2,51.8,49.95,58.55,94.2,75.05,64.1,39,41.65,23.15,45.024796,64.603647,58.218891,32.874037,75.116732,80.749218,63.49279,100,616.1107375,3.201128552,,,
7.666666667,46.35,45.75,43.95,46.15,51.7,50.1,58.6,95.1,75.5,64.05,39.25,41.65,23.2,45.038148,64.661631,58.304341,32.849622,74.961852,78.565652,63.463416,100,616.6708819,3.294955093,,,
7.7,46.4,45.8,44,46.35,51.85,50.15,58.6,95.3,75.65,64.1,39.1,41.7,23.2,45.265126,64.336614,58.333715,32.78706,74.948501,82.810712,63.49279,100,616.1041318,3.200022075,,,
7.733333333,46.4,45.8,44.1,46.3,52,50.3,58.65,94.9,75.85,64,39,41.7,23.3,45.436027,63.976501,58.37377,32.791638,75.386435,82.072175,63.436713,100,615.5669965,3.11004967,,,
7.766666667,46.4,45.85,44.1,46.3,52.05,50.2,58.75,95.2,75.5,64.1,38.95,41.7,22.3,45.449378,63.724727,58.488594,32.629892,75.600061,82.081331,63.506142,100,616.0072495,3.183793882,,,
7.8,46.4,45.85,44.2,46.35,52.15,50.15,58.75,95.95,75.4,64.15,38.75,41.75,22.35,45.604257,63.443961,58.544671,32.602426,75.613413,81.712062,63.548867,100,614.6328784,2.953580977,,,
7.833333333,46.5,45.9,44.2,46.35,52,50.3,58.8,95.95,75.3,64.25,38.9,41.75,22.7,45.478752,63.210498,58.544671,32.382696,75.471885,79.266041,63.647669,100,615.3170105,3.068175964,,,
7.866666667,46.6,45.95,44.25,46.5,52,50.35,58.75,96.25,75.1,64.35,38.9,41.75,22.9,45.393301,63.443961,58.544671,32.397955,75.060655,77.650111,63.703746,100,615.095576,3.031084757,,,
7.9,46.65,45.95,44.3,46.5,51.95,50.45,58.85,95.85,75.55,64.25,38.9,41.8,22.8,45.206378,63.741512,58.544671,32.492561,74.876402,79.851987,63.674372,100,616.65749,3.292711886,,,
7.933333333,46.5,45.95,44.3,46.5,51.95,50.5,58.9,96.55,75.55,64.3,38.8,41.8,22.8,45.235752,63.974975,58.646143,32.437629,74.849699,79.418631,63.674372,100,615.699705,3.132278893,,,
7.966666667,46.5,46,44.35,46.55,52.05,50.5,58.95,96.45,75.9,64.25,39,41.85,22.95,45.393301,63.981079,58.659495,32.265202,75.554665,80.352483,63.719768,100,616.4187725,3.252725713,,,
8,46.6,45.95,44.35,46.7,52.2,50.35,59.05,96,75.7,64.2,38.95,41.85,22.55,45.692378,63.530938,58.814374,32.231632,75.656138,78.854047,63.591592,100,615.1267775,3.036311144,,,
8.033333333,46.6,46,44.4,46.75,52.2,50.45,59.05,96.05,75.55,64.3,39.1,41.85,22.3,45.748455,63.006027,58.814374,32.118715,75.784314,77.334249,63.647669,100,615.6145644,3.11801748,,,
8.066666667,46.65,46.05,44.45,46.65,52.2,50.5,59.1,96.4,75.3,64.35,39.1,41.85,21.9,45.676356,62.72221,58.857099,32.030213,75.455863,78.451209,63.703746,100,616.6285154,3.28785852,,,
8.1,46.75,46.15,44.5,46.6,52.1,50.55,59.05,96.45,75.3,64.35,39.3,41.9,22.2,45.775158,62.716106,58.843748,32.059205,75.162127,80.169375,63.73312,100,614.9222449,3.002051071,,,
8.133333333,46.7,46.15,44.55,46.7,52.15,50.65,59.15,95.8,75.55,64.35,39.4,41.9,22.5,45.78851,62.52842,58.801022,32.150759,75.373083,81.254292,63.73312,100,615.4903672,3.097213941,,,
8.166666667,46.75,46.2,44.6,46.7,52.05,50.65,59.2,96.1,75.8,64.35,39.15,41.9,21.8,45.574884,62.789349,58.843748,32.121767,75.343709,78.027008,63.762493,100,614.9164261,3.001076402,,,
8.2,46.7,46.2,44.65,46.65,52.15,50.7,59.2,96.1,75.7,64.4,39.15,41.95,21.6,45.590906,63.157092,58.883803,32.141604,75.656138,82.746624,63.775845,100,615.1769962,3.044722982,,,
8.233333333,46.6,46.2,44.65,46.65,52.2,50.65,59.35,96.05,75.5,64.45,39.25,41.95,21.5,45.70573,63.141833,59.02533,31.981384,75.923171,83.685054,63.805219,100,615.3808784,3.078874107,,,
8.266666667,46.55,46.2,44.7,46.75,52.2,50.65,59.4,95.95,75.6,64.6,39.2,42,21.95,45.817884,62.771038,59.113451,31.879149,76.054017,83.181506,63.904021,100,615.4497225,3.090405787,,,
8.3,46.65,46.2,44.75,46.75,52.3,50.8,59.4,96.4,75.55,64.6,39.4,42,22.25,45.87396,62.685588,59.02533,31.72961,75.824369,79.572747,63.973449,100,616.2985071,3.232580751,,,
8.333333333,46.7,46.25,44.8,46.9,52.4,50.95,59.45,96.35,76.15,64.6,39.15,42,22.65,46.058213,62.159152,59.084077,31.79675,75.573358,77.18471,63.944076,100,614.8039405,2.982234595,,,
8.366666667,46.95,46.25,44.8,46.8,52.3,50.9,59.6,96.4,76.8,64.6,39.1,42.05,22.5,45.903334,62.108797,59.113451,31.847105,75.768292,81.652552,63.973449,100,615.4216406,3.085701938,,,
8.4,46.95,46.3,44.85,46.9,52.45,50.75,59.6,97,77,64.55,39.15,42.05,22.65,45.847257,62.323949,59.169528,31.741817,76.179522,80.34638,63.944076,100,614.9828115,3.012196238,,,
8.433333333,47,46.35,44.9,47,52.6,50.75,59.65,96.55,76.6,64.55,39.15,42.1,22.7,45.87396,62.272068,59.126802,31.862364,76.491951,81.866178,63.960098,100,614.6340165,2.953771605,,,
8.466666667,47,46.4,44.95,47.15,52.6,50.8,59.65,96.1,76.5,64.5,39.3,42.1,23.1,45.972763,62.276646,59.113451,31.879149,76.505303,79.858091,63.960098,100,613.885475,2.828387779,,,
8.5,47.05,46.4,44.95,47.2,52.55,50.8,59.6,95.85,76.25,64.6,39.35,42.1,23.2,46.02884,62.058442,59.156176,31.819638,76.435874,79.439994,63.986801,100,613.6751821,2.793162833,,,
